arxiv_id,url,host,status,public,default_branch,pushed_at,size_kb,stars,archived,empty,note
2603.07444,github.com/maxwell2732/hler-working-papers,github,200,True,main,2026-03-31,5818,81,False,False,
2603.07853,github.com/unclecode/crawl4ai,github,200,True,main,2026-07-25,150904,74994,False,False,
2603.07853,huggingface.co/Qwen/Qwen3-8B,huggingface,200,True,,2025-07-26,,,,False,
2603.08117,github.com/camel-ai/owl,github,200,True,main,2026-07-22,39141,20067,False,False,
2603.08117,huggingface.co/datasets/UIS-Digger/UIS-QA,huggingface,200,True,,2026-03-09,,,,False,
2603.12608,github.com/BerriAI/litellm,github,200,True,litellm_internal_staging,2026-07-26,1270662,54689,False,False,
2603.12608,github.com/bopan3/InterDeepResearch,github,200,True,main,2026-03-16,1084,8,False,False,
2603.12608,github.com/d3/d3,github,200,True,main,2026-05-28,59348,113289,False,False,
2603.12608,github.com/facebook/react,github,200,True,main,2026-07-26,1034137,246727,False,False,
2603.12608,github.com/kieler/elkjs,github,200,True,master,2026-07-25,10818,2672,False,False,
2603.12608,github.com/xyflow/xyflow,github,200,True,main,2026-07-23,45756,37795,False,False,
2603.12618,github.com/arpanbiswas52/papers-code-proxyBO,github,200,True,main,2026-03-24,45551,0,False,False,
2603.13840,github.com/i-am-bee/beeai-framework,github,200,True,main,2026-07-24,14626,3335,False,False,
2603.13840,github.com/joaomdmoura/crewai,github,200,True,main,2026-07-25,285117,56126,False,False,
2603.13840,github.com/langchain-ai/langgraph,github,200,True,main,2026-07-25,523998,38134,False,False,
2603.14575,github.com/algorithmicsuperintelligence/openevolve,github,200,True,main,2026-07-18,7116,6796,False,False,
2603.15726,github.com/MiniMax-AI/MiniMax-M2.5,github,200,True,main,2026-03-09,2226,586,False,False,
2603.15726,github.com/MiroMindAI/MiroFlow,github,200,True,main,2026-07-06,9617,3084,False,False,
2603.15726,github.com/MiroMindAI/MiroThinker,github,200,True,main,2026-07-06,14656,8349,False,False,
2603.15726,huggingface.co/deepseek-ai/DeepSeek-V3.2,huggingface,200,True,,2025-12-01,,,,False,
2603.15726,huggingface.co/miromind-ai/MiroThinker-1.7,huggingface,200,True,,2026-04-13,,,,False,
2603.15726,huggingface.co/moonshotai/Kimi-K2.5,huggingface,200,True,,2026-04-30,,,,False,
2603.15914,github.com/AxiomMath/putnam2025,github,200,True,main,2026-01-09,555,111,False,False,
2603.15914,github.com/IST-DASLab/gptq,github,200,True,main,2024-03-27,296,2338,False,False,
2603.15914,github.com/ZIB-IOL/The-Agentic-Researcher,github,200,True,main,2026-06-12,392,79,False,False,
2603.15914,github.com/anomalyco/opencode,github,200,True,dev,2026-07-25,427295,189674,False,False,
2603.16120,github.com/UKGovernmentBEIS/inspect_ai,github,200,True,main,2026-07-25,407947,2409,False,False,
2603.16289,github.com/ZhengboZhang/VisBrowse-Bench,github,200,True,main,2026-03-18,154071,15,False,False,
2603.18273,github.com/aiming-lab/AutoResearchClaw,github,200,True,main,2026-07-13,42461,13883,False,False,
2603.18273,github.com/cgpan/edm-ars-public,github,200,True,main,2026-03-25,287,1,False,False,
2603.18273,github.com/cgpan/edm-ars-public.git,github,200,True,main,2026-03-25,287,1,False,False,
2603.20256,github.com/OSU-NLP-Group/SciNav,github,200,True,main,2025-12-21,0,0,False,True,
2603.20256,huggingface.co/deepseek-ai/DeepSeek-R1,huggingface,200,True,,2025-03-27,,,,False,
2603.20278,github.com/TIGER-AI-Lab/OpenResearcher,github,200,True,main,2026-06-10,9831,1098,False,False,
2603.21728,huggingface.co/RedHatAI/Llama-3,huggingface,401,,,,,,,,
2603.22363,github.com/gepa-ai/gepa,github,200,True,main,2026-07-23,116093,5840,False,False,
2603.22363,github.com/karpathy/autoresearch,github,200,True,master,2026-03-26,530,92035,False,False,
2603.22363,github.com/skydiscover-ai/skydiscover,github,200,True,main,2026-06-14,3862,588,False,False,
2603.24402,github.com/autoproflab-debug/AI-Supervisor,github,404,,,,,,,,not found or private
2603.25342,github.com/tzq1999/CDR,github,404,,,,,,,,not found or private
2603.25780,github.com/integritynoble/Physics_World_Model,github,200,True,master,2026-07-03,1833765,10,False,False,
2603.26499,github.com/openai/mle-bench,github,200,True,main,2026-04-24,779,1656,False,False,
2603.27416,github.com/DeepRobotics/rl,github,404,,,,,,,,not found or private
2603.27416,github.com/isaac-sim/IsaacLab,github,200,True,release/3.0.0-beta2,2026-07-25,87847,7763,False,False,
2603.27416,github.com/karpathy/autoresearch,github,200,True,master,2026-03-26,530,92035,False,False,
2603.28361,github.com/MiroMindAI/MiroFlow,github,200,True,main,2026-07-06,9617,3084,False,False,
2603.28376,github.com/AIDC-AI/Marco-DeepResearch,github,200,True,main,2026-07-05,63036,323,False,False,
2603.28376,github.com/khaimt/qa_expert,github,200,True,main,2023-12-20,21619,68,False,False,
2603.28407,github.com/MiroMindAI/MiroEval,github,200,True,main,2026-07-06,9152,46,False,False,
2603.28589,github.com/Significant-Gravitas/AutoGPT,github,200,True,master,2026-07-25,634279,185684,False,False,
2603.28589,github.com/XzwHan/CARD,github,200,True,main,2023-03-21,97,239,False,False,
2603.28589,github.com/crewAIInc/crewAI,github,200,True,main,2026-07-25,285117,56126,False,False,
2603.28589,github.com/ermongroup/ddim,github,200,True,main,2024-07-26,16,1841,False,False,
2603.28589,github.com/ge-xing/Diff-UNet,github,200,True,main,2024-03-22,408,196,False,False,
2603.28589,github.com/hojonathanho/diffus,github,404,,,,,,,,not found or private
2603.28651,github.com/BUPT-Reasoning-Lab/ScholScan,github,200,True,main,2026-02-27,137411,0,False,False,
2603.28651,huggingface.co/datasets/BUPT-Reasoning-Lab/ScholScan,huggingface,200,True,,2025-09-28,,,,False,
2603.29632,github.com/karpathy/autoresearch,github,200,True,master,2026-03-26,530,92035,False,False,
2603.29632,github.com/waltstephen/ArgusBot,github,200,True,publish,2026-04-26,22872,309,False,False,
2603.29632,github.com/wanshuiyin/Auto-claude-code-research-,github,404,,,,,,,,not found or private
2603.29632,github.com/yshenfab/MAAR,github,200,True,main,2026-04-15,516,0,False,False,
2604.00248,github.com/huggingface/trl,github,200,True,main,2026-07-25,24999,18928,False,False,
2604.00550,github.com/qinheming/BIoClaw,github,200,True,main,2026-04-08,731,416,False,False,
2604.01007,github.com/aiming-lab/AutoResearchClaw,github,200,True,main,2026-07-13,42461,13883,False,False,
2604.01007,github.com/aiming-lab/SimpleMem,github,200,True,main,2026-07-24,33642,3659,False,False,
2604.01195,github.com/castorini/orbit,github,200,True,main,2026-04-24,486,13,False,False,
2604.01195,github.com/deedy5/ddgs,github,200,True,main,2026-05-23,910,2842,False,False,
2604.01195,huggingface.co/BAAI/bge-large-en-v1.5,huggingface,200,True,,2024-02-21,,,,False,
2604.01195,huggingface.co/BAAI/bge-m3,huggingface,200,True,,2024-07-03,,,,False,
2604.01195,huggingface.co/Qwen/Qwen3-4B,huggingface,200,True,,2025-07-26,,,,False,
2604.01195,huggingface.co/Qwen/Qwen3-4B-Instruct-2507,huggingface,200,True,,2025-09-17,,,,False,
2604.01354,github.com/openai/moderati,github,404,,,,,,,,not found or private
2604.02592,github.com/haiwen-li/cn-ai-writer,github,200,True,master,2026-05-15,26267,4,False,False,
2604.02988,github.com/zetaalphavector/platform,github,200,True,master,2026-05-19,965,10,False,False,
2604.02988,github.com/zou-group/textgrad,github,200,True,main,2025-07-25,10442,3666,False,False,
2604.03159,github.com/zotero/translation-server,github,200,True,master,2026-04-28,584,159,False,False,
2604.04017,github.com/ornamentt/GeoBrowse,github,200,True,main,2026-06-15,467469,8,False,False,
2604.04017,huggingface.co/meta-llama/Llama-3.2-90B-,huggingface,401,,,,,,,,
2604.04503,github.com/ECNU-SII/MIA,github,200,True,main,2026-05-26,22337,791,False,False,
2604.04503,huggingface.co/LightningCreeper/MIA,huggingface,200,True,,2026-04-08,,,,False,
2604.04503,huggingface.co/datasets/LightningCreeper/MIA,huggingface,200,True,,2026-04-08,,,,False,
2604.05550,github.com/karpathy/autoresearch,github,200,True,master,2026-03-26,530,92035,False,False,
2604.05587,github.com/DataLab-atom/EvoAny,github,200,True,main,2026-04-12,10701,37,False,False,
2604.05854,github.com/Xiangyue-Zhang/auto-,github,404,,,,,,,,not found or private
2604.05854,github.com/Xiangyue-Zhang/auto-deep-researcher-24x7,github,200,True,main,2026-06-03,12685,1224,False,False,
2604.05854,github.com/slopus/happy,github,200,True,main,2026-07-24,205646,22850,False,False,
2604.05952,github.com/langchain-ai/open_,github,404,,,,,,,,not found or private
2604.07720,github.com/MiniMax-AI/MiniMax-M2,github,200,True,main,2025-11-13,1220,2599,False,False,
2604.07720,github.com/langchain-ai/langgraph,github,200,True,main,2026-07-25,523998,38134,False,False,
2604.07720,github.com/langchain-ai/open_,github,404,,,,,,,,not found or private
2604.07927,github.com/camel-ai/eigent_search,github,200,True,main,2026-06-09,9023,8,False,False,
2604.07927,huggingface.co/blog/open-,huggingface,401,,,,,,,,
2604.08590,github.com/KellerJordan/modded-nanogpt,github,200,True,master,2026-07-03,81815,5583,False,False,
2604.08590,github.com/karpathy/autoresearch,github,200,True,master,2026-03-26,530,92035,False,False,
2604.08590,huggingface.co/datasets/PleIAs/SYNTH,huggingface,200,True,,2026-05-06,,,,False,
2604.09251,github.com/BerriAI/litellm,github,200,True,litellm_internal_staging,2026-07-26,1270662,54689,False,False,
2604.09621,github.com/AstroPilot-AI/Denario,github,200,True,master,2026-06-02,123553,586,False,False,
2604.09621,github.com/CMBAgents/cmbagent,github,200,True,main,2026-02-12,232630,72,False,False,
2604.09621,github.com/CMBAgents/contextmaker,github,200,True,main,2025-09-26,7109,4,False,False,
2604.09621,github.com/ag2ai/ag2,github,200,True,main,2026-07-25,540253,4799,False,False,
2604.09621,github.com/jmdelouis/FOSCAT,github,200,True,main,2026-06-22,34198,7,False,False,
2604.09793,github.com/joyheyueya/giants,github,200,True,main,2026-06-01,8320,28,False,False,
2604.09793,github.com/karpathy/autoresearch,github,200,True,master,2026-03-26,530,92035,False,False,
2604.10696,github.com/karpathy/autoresearch,github,200,True,master,2026-03-26,530,92035,False,False,
2604.10696,github.com/yifangao112/camyla,github,200,True,main,2026-04-14,31013,360,False,False,
2604.10938,github.com/google/A2A,github,200,True,main,2026-07-23,32740,25002,False,False,
2604.11307,github.com/CherYou/PaperScope,github,200,True,main,2026-04-28,4898,5,False,False,
2604.11307,huggingface.co/OpenSearch-AI/Ops-MM-,huggingface,401,,,,,,,,
2604.11753,github.com/princeton-pli/AggAgent,github,200,True,main,2026-04-29,447,29,False,False,
2604.11753,github.com/unclecode/crawl4ai,github,200,True,main,2026-07-25,150904,74994,False,False,
2604.11753,huggingface.co/MiniMaxAI/MiniM,huggingface,401,,,,,,,,
2604.11753,huggingface.co/blog/open-deep-research,huggingface,401,,,,,,,,
2604.11924,github.com/datalab-to/marker,github,200,True,master,2026-07-20,21449,37852,False,False,
2604.12144,github.com/LucZot/veritas,github,200,True,main,2026-07-02,1112,6,False,False,
2604.12243,github.com/TaoJinkai/ckm-hypogen,github,200,True,main,2026-06-08,657007,1,False,False,
2604.13418,github.com/huggingface/smolagents,github,200,True,main,2026-07-21,7413,28534,False,False,
2604.13699,github.com/IMMS-Ewha/MIND,github,200,True,main,2026-03-16,18200,3,False,False,
2604.14518,huggingface.co/spaces/muset-ai,huggingface,401,,,,,,,,
2604.14683,github.com/MiroMindAI/MiroFlow,github,200,True,main,2026-07-06,9617,3084,False,False,
2604.14683,github.com/NJU-LINK/DR3-Eval,github,200,True,main,2026-05-07,11167,39,False,False,
2604.14683,github.com/xai-org/grok-1,github,200,True,main,2024-08-30,1008,52063,False,False,
2604.14683,huggingface.co/CometAPI/Claude_Sonnet4,huggingface,200,True,,2025-06-11,,,,False,
2604.14683,huggingface.co/CometAPI/gemini2.5_pro_,huggingface,401,,,,,,,,
2604.14683,huggingface.co/Qwen/Qwen3-235B-A22B,huggingface,200,True,,2025-07-26,,,,False,
2604.15145,huggingface.co/datasets/pwc-archive/papers-with-abstracts,huggingface,200,True,,2025-09-10,,,,False,
2604.15411,huggingface.co/datasets/AdrianMiao/PRL_Bench,huggingface,200,True,,2026-04-07,,,,False,
2604.16723,github.com/assafelovic/gpt-researcher,github,200,True,main,2026-07-18,44783,28636,False,False,
2604.16723,github.com/mnsalimi/Debate-as-Reward-A-Multi-Agent-Reward-System-for-Scientific-Ideation-via-RL-Post-Training,github,404,,,,,,,,not found or private
2604.17406,github.com/sjtu-sai-agents/EvoMaster,github,200,True,main,2026-05-28,16472,214,False,False,
2604.17745,github.com/KOU-199024/HiRAS,github,200,True,main,2025-12-30,51,0,False,False,
2604.17931,github.com/MiroMindAI/MiroRL,github,200,True,main,2025-08-27,481,246,False,False,
2604.17931,github.com/simplexai-labs/LiteResearcher,github,200,True,main,2026-07-09,91151,109,False,False,
2604.17931,huggingface.co/simplex-ai-inc/LiteResearcher-4B,huggingface,200,True,,2026-04-22,,,,False,
2604.18805,huggingface.co/datasets/jablonkagroup/corral-QAs-topic_reports,huggingface,200,True,,2026-06-17,,,,False,
2604.18805,huggingface.co/datasets/jablonkagroup/corral-intervention-reports,huggingface,200,True,,2026-06-17,,,,False,
2604.18805,huggingface.co/datasets/jablonkagroup/corral-oss-trace-logprobs,huggingface,200,True,,2026-06-17,,,,False,
2604.18805,huggingface.co/datasets/jablonkagroup/corral-reasoning-annotations,huggingface,200,True,,2026-06-17,,,,False,
2604.18805,huggingface.co/datasets/jablonkagroup/corral_lfm_binomial_results,huggingface,200,True,,2026-04-22,,,,False,
2604.18805,huggingface.co/datasets/jablonkagroup/questions4manual_annotation,huggingface,200,True,,2026-06-17,,,,False,
2604.19803,github.com/algorithmicsuperintelligence/openevolve,github,200,True,main,2026-07-18,7116,6796,False,False,
2604.19803,github.com/nvlabs/the-ai-telco-engineer,github,200,True,main,2026-07-21,10431,110,False,False,
2604.19859,github.com/inclusionAI/DR-Venus,github,200,True,master,2026-05-08,58715,94,False,False,
2604.19859,github.com/verl-project/verl,github,200,True,main,2026-07-25,25370,22656,False,False,
2604.19859,huggingface.co/Qwen/Qwen3-4B-Thinking-2507,huggingface,200,True,,2025-08-06,,,,False,
2604.19859,huggingface.co/collections/inclusionAI,huggingface,401,,,,,,,,
2604.19859,huggingface.co/datasets/Zchu/REDSearcher_RL_1K,huggingface,200,True,,2026-02-15,,,,False,
2604.19859,huggingface.co/datasets/Zchu/REDSearcher_SFT_10K,huggingface,200,True,,2026-02-15,,,,False,
2604.20441,github.com/aipoch/medical-research-skillsunder,github,404,,,,,,,,not found or private
2604.20548,github.com/ChenShuai00/MAGenIdeas,github,200,True,master,2026-04-23,98503,5,False,False,
2604.20548,github.com/NoviScl/AI-Researcher,github,200,True,main,2025-08-07,24617,398,False,False,
2604.20548,huggingface.co/sentence-transformers/all-MiniLM-L6-v2,huggingface,200,True,,2026-06-01,,,,False,
2604.20548,huggingface.co/spaces/cshuai20,huggingface,401,,,,,,,,
2604.20622,github.com/PoggioAI/PoggioAI_MSc,github,200,True,MSc_Prod,2026-05-21,29430,35,False,False,
2604.20622,github.com/google-deepmind/alphaevolve_repository_of_problems,github,200,True,main,2026-07-11,14515,228,False,False,
2604.20622,github.com/math-inc/strongpnt,github,200,True,main,2025-09-11,2201,319,False,False,
2604.20855,github.com/assafelovic/gpt-researcher,github,200,True,main,2026-07-18,44783,28636,False,False,
2604.20855,github.com/mem0ai/mem0,github,200,True,main,2026-07-25,61917,61679,False,False,
2604.23072,github.com/chengjunyan1/analytica,github,200,True,main,2026-02-21,1752,5,False,False,
2604.23815,github.com/allenai/dracula,github,200,True,main,2026-04-16,4169,4,False,False,
2604.24658,github.com/AmberLJC/Agent-Native-Research-Artifact,github,200,True,main,2026-07-21,19526,525,False,False,
2604.24978,github.com/langchain-ai/langgraph,github,200,True,main,2026-07-25,523998,38134,False,False,
2604.25256,github.com/CherYou/AutoResearchBench,github,200,True,main,2026-04-24,13876,56,False,False,
2604.25345,github.com/cmbagent/Benchmarks,github,200,True,main,2025-06-10,1624,0,False,False,
2604.27297,github.com/ngs00/mci,github,200,True,main,2026-03-11,54,0,False,False,
2604.28031,github.com/kruthof/driftbench,github,200,True,main,2026-05-02,154,1,False,False,
2604.28031,huggingface.co/datasets/anonymous-driftbench,huggingface,401,,,,,,,,
2605.01489,github.com/karpathy/auto,github,404,,,,,,,,not found or private
2605.02669,github.com/celltype/celltype-agent,github,200,True,main,2026-05-09,1533,239,False,False,
2605.03042,github.com/aiming-lab/AutoResearchClaw,github,200,True,main,2026-07-13,42461,13883,False,False,
2605.03042,github.com/ultraworkers/claw-code,github,200,True,main,2026-06-26,25104,194906,False,False,
2605.03042,github.com/wanshuiyin/Auto-claude-code-research-in-sleep,github,200,True,main,2026-07-22,34700,13855,False,False,
2605.04922,anonymous.4open.science/r/idea-graph-717F,other,,,,,,,,,unsupported host; needs manual check
2605.05258,github.com/gtrhythm/PARNESS,github,200,True,main,2026-06-15,19864,9,False,False,
2605.05258,github.com/gtrhythm/PARNESSand,github,404,,,,,,,,not found or private
2605.05258,github.com/opendatalab/PDF-Extract-Kit,github,200,True,main,2025-01-03,51922,9806,False,False,
2605.06177,github.com/AI-in-Health/BioMedArena,github,200,True,main,2026-06-25,802,22,False,False,
2605.06177,github.com/joaomdmoura/crewai,github,200,True,main,2026-07-25,285117,56126,False,False,
2605.06177,github.com/openai/healthbench,github,404,,,,,,,,not found or private
2605.06177,huggingface.co/PrimeIntellect/INTELLECT-3.1,huggingface,200,True,,2026-02-18,,,,False,
2605.06177,huggingface.co/datasets/futurehouse,huggingface,401,,,,,,,,
2605.06177,huggingface.co/datasets/tsynbio/ProteinLMBench,huggingface,200,True,,2024-05-23,,,,False,
2605.06607,github.com/csml-rpi/cfd-scientist,github,200,True,main,2026-05-20,7833,39,False,False,
2605.06839,github.com/RichardLiuCoding/aespm,github,200,True,main,2025-06-04,5723,19,False,False,
2605.06839,github.com/Slautin/2026_domain_growth_hypothesis_learning,github,200,True,main,2026-04-30,2414,0,False,False,
2605.07022,anonymous.4open.science/r/starling-B026,other,,,,,,,,,unsupported host; needs manual check
2605.10246,github.com/aiming-lab/AutoResearchClaw,github,200,True,main,2026-07-13,42461,13883,False,False,
2605.10246,github.com/liuxingtong/Sci-Integrity-Bench,github,200,True,main,2026-05-12,315357,3,False,False,
2605.10574,github.com/CFN-softbio/SciAidanBench,github,200,True,main,2026-06-14,122008,1,False,False,
2605.10848,github.com/badlogic/pi-mono,github,200,True,main,2026-07-25,54984,77541,False,False,
2605.10899,huggingface.co/deepseek-ai/DeepSeek-V4-Pro,huggingface,200,True,,2026-06-22,,,,False,
2605.11363,github.com/AIGeeksGroup/PresentAgent-2,github,200,True,main,2026-06-05,1503705,17,False,False,
2605.11518,github.com/karpathy/autoresearch,github,200,True,master,2026-03-26,530,92035,False,False,
2605.11518,github.com/taichengguo/AutoLLMResearch,github,200,True,main,2026-05-12,18993,16,False,False,
2605.11532,github.com/yunjoochoi/PaperGym,github,200,True,main,2026-06-08,53252,0,False,False,
2605.11732,github.com/Su-Sea/ydc-deep-research-evals,github,200,True,main,2025-05-15,3457,76,False,False,
2605.13874,github.com/karpathy/autoresearch,github,200,True,master,2026-03-26,530,92035,False,False,
2605.13877,github.com/anaeem1/ARES-LSHADE,github,200,True,main,2026-05-08,1055,2,False,False,
2605.14600,github.com/ericchamoun/scipaths,github,200,True,main,2026-05-15,2904,1,False,False,
2605.14790,github.com/deepseek-ai/DeepSeek-V3,github,200,True,main,2025-08-28,1768,104005,False,False,
2605.14790,github.com/kermitt2/grobid,github,200,True,master,2026-07-25,1963751,5024,False,False,
2605.15011,github.com/datalab-to/marker,github,200,True,master,2026-07-20,21449,37852,False,False,
2605.15308,github.com/kongwanbianjinyu/SMCEvolve,github,200,True,main,2026-05-19,11636,8,False,False,
2605.16616,github.com/gsasikiran/MLReplicate-benchmarking,github,200,True,main,2026-05-14,460898,0,False,False,
2605.17373,github.com/karpathy/autoresearch,github,200,True,master,2026-03-26,530,92035,False,False,
2605.17373,github.com/qrzou/FML-bench,github,200,True,main,2026-06-26,7241,27,False,False,
2605.17373,github.com/sicara/easy-few-shot-learning,github,200,True,master,2024-11-13,2261,1312,False,False,
2605.17790,github.com/jiaruisu0218-cloud/STRIDE,github,200,True,main,2026-05-24,16175,7,False,False,
2605.17790,github.com/trevorstephens/gplearn,github,200,True,main,2026-01-10,8058,1870,False,False,
2605.18144,github.com/cviviers/nanotech_agent,github,200,True,main,2026-07-14,63724,3,False,False,
2605.20025,github.com/aiming-lab/AutoResearchClaw,github,200,True,main,2026-07-13,42461,13883,False,False,
2605.21413,huggingface.co/datasets/PKUAIWeb/QuestBench,huggingface,200,True,,2026-05-15,,,,False,
2605.21481,github.com/jlowin/fastmcp,github,200,True,main,2026-07-24,56628,26843,False,False,
2605.21491,anonymous.4open.science/r/Benchmark-,other,,,,,,,,,unsupported host; needs manual check
2605.21491,anonymous.4open.science/r/Benchmark-Dataset-,other,,,,,,,,,unsupported host; needs manual check
2605.21491,github.com/allenai/s2orc-doc2json,github,200,True,main,2024-04-11,9583,473,False,False,
2605.21491,huggingface.co/datasets/pwc-archive/datasets,huggingface,200,True,,2025-09-10,,,,False,
2605.21820,github.com/rbulanadi/DeepKernelPairwiseLearning,github,200,True,main,2026-05-13,116681,0,False,False,
2605.22343,github.com/Sibyl-Research-Team/AutoResearch-SibylSystem,github,200,True,main,2026-03-25,21892,267,False,False,
2605.22343,github.com/karpathy/autoresearch,github,200,True,master,2026-03-26,530,92035,False,False,
2605.22662,github.com/Claw-AI-Lab/Claw-AI-Lab,github,200,True,preview-v1.1.0,2026-06-15,55384,1356,False,False,
2605.22662,github.com/aiming-lab/AutoResearchClaw,github,200,True,main,2026-07-13,42461,13883,False,False,
2605.22662,github.com/black-forest-labs/flux,github,200,True,main,2025-07-31,37489,25807,False,False,
2605.22662,github.com/ultraworkers/claw-code,github,200,True,main,2026-06-26,25104,194906,False,False,
2605.23204,github.com/AgentAlphaAGI/Idea2Paper,github,200,True,main,2026-03-24,114434,1376,False,False,
2605.23204,github.com/Aider-AI/aider,github,200,True,main,2026-05-22,140356,47697,False,False,
2605.23204,github.com/AkariAsai/OpenScholar,github,200,True,main,2025-08-13,4867,1564,False,False,
2605.23204,github.com/Alibaba-NLP/DeepResearch,github,200,True,main,2026-02-27,309493,19722,False,False,
2605.23204,github.com/All-Hands-AI/OpenHands,github,200,True,main,2026-07-25,360118,82075,False,False,
2605.23204,github.com/Future-House/paper-qa,github,200,True,main,2026-07-20,45068,8935,False,False,
2605.23590,github.com/ZBWpro/Co-ReAct,github,200,True,main,2026-06-24,503,7,False,False,
2605.23917,github.com/ohgiracho/mpds-paper,github,200,True,main,2026-04-14,3807,1,False,False,
2605.24002,github.com/Aider-AI/aider,github,200,True,main,2026-05-22,140356,47697,False,False,
2605.24002,github.com/learningmatter-mit/AtomisticSk,github,404,,,,,,,,not found or private
2605.24018,github.com/DAMO-NLP-SG/CoI-Agent,github,200,True,main,2025-01-15,922,510,False,False,
2605.24018,github.com/SakanaAI/AI-Scientist,github,200,True,main,2025-12-19,116533,14293,False,False,
2605.24018,github.com/cheerss/SciPIP,github,200,True,main,2025-02-27,31071,72,False,False,
2605.24043,github.com/scientific-discovery/LLM-AutoSciLab,github,200,True,main,2026-05-20,4620,3,False,False,
2605.24218,github.com/OSU-NLP-Group/QUEST,github,200,True,main,2026-07-22,183490,236,False,False,
2605.24218,huggingface.co/osunlp/QUEST-35B-RL,huggingface,200,True,,2026-07-06,,,,False,
2605.24218,huggingface.co/spaces/osunlp,huggingface,401,,,,,,,,
2605.25920,github.com/AlexFanw/LegalSearch-R1,github,200,True,main,2025-12-09,102583,6,False,False,
2605.25964,github.com/Xiao-Youth/LECTOR,github,200,True,main,2026-07-04,1526,2,False,False,
2605.26029,github.com/DylanZSZ/CausaLab,github,404,,,,,,,,not found or private
2605.26730,huggingface.co/XiaomiMiMo/MiMo-,huggingface,401,,,,,,,,
2605.27176,huggingface.co/datasets/matter2mech,huggingface,401,,,,,,,,
2605.27904,github.com/langchain-ai/open_deep_research,github,200,True,main,2026-07-25,6902,12429,False,False,
2605.27904,github.com/openai/codex,github,200,True,main,2026-07-25,524391,101433,False,False,
2605.27904,github.com/vllm-project/vllm,github,200,True,main,2026-07-25,245815,87149,False,False,
2605.27904,huggingface.co/datasets/Datadog/BOOM,huggingface,200,True,,2025-09-08,,,,False,
2605.27904,huggingface.co/datasets/Monash-University/monash_tsf,huggingface,200,True,,2023-06-13,,,,False,
2605.27904,huggingface.co/datasets/Real-TSF/TIME,huggingface,200,True,,2026-05-25,,,,False,
2605.28655,github.com/OATML-Markslab/ProteinGym,github,200,True,main,2026-03-25,93681,452,False,False,
2605.28655,github.com/karpathy/autoresearch,github,200,True,master,2026-03-26,530,92035,False,False,
2605.28655,github.com/mims-harvard/AutoScientists,github,200,True,main,2026-05-28,11509,708,False,False,
2605.28655,github.com/petergroth/kermut,github,200,True,main,2025-08-05,56004,45,False,False,
2605.28655,github.com/science-machine/biomlbench,github,200,True,main,2025-09-14,7631,73,False,False,
2605.28655,github.com/snap-stanford/biomni,github,200,True,main,2026-07-20,5441,3557,False,False,
2605.30003,github.com/karpathy/autoresearch,github,200,True,master,2026-03-26,530,92035,False,False,
2605.30003,github.com/vicgalle/autoresearch-social-dilemmas,github,200,True,main,2026-05-21,2824,1,False,False,
2605.30329,github.com/karpathy/autoresearch,github,200,True,master,2026-03-26,530,92035,False,False,
2605.30329,huggingface.co/datasets/hosytuyen/SoundnessBench,huggingface,200,True,,2026-05-30,,,,False,
2605.30947,github.com/YatingPan/SPIRE,github,404,,,,,,,,not found or private
2606.00644,github.com/roytian1992/ResearchForesig,github,404,,,,,,,,not found or private
2606.01013,github.com/unarylab/ai-paper-review,github,200,True,main,2026-05-28,593,6,False,False,
2606.01091,github.com/bytedance/deer-flow,github,200,True,main,2026-07-26,48400,77855,False,False,
2606.01091,github.com/meiotoufa/DR-Rubric,github,200,True,main,2026-06-30,10773,23,False,False,
2606.02060,github.com/MiroMindAI/MiroFlow,github,200,True,main,2026-07-06,9617,3084,False,False,
2606.02060,github.com/NJU-LINK/DRIFT,github,200,True,main,2026-06-04,24852,22,False,False,
2606.02060,huggingface.co/datasets/NJU-LINK/TELBench,huggingface,200,True,,2026-06-04,,,,False,
2606.03029,github.com/rmovva/HypotheSAEs,github,200,True,main,2026-07-24,17296,91,False,False,
2606.03435,github.com/letitia-zhang/CP-Agent,github,200,True,main,2026-03-19,28274,1,False,False,
2606.04507,github.com/langchain-ai/open_deep_research,github,200,True,main,2026-07-25,6902,12429,False,False,
2606.05238,github.com/pentium3/DeployBench,github,200,True,master,2026-07-18,173,4,False,False,
2606.05241,anonymous.4open.science/r/Search-,other,,,,,,,,,unsupported host; needs manual check
2606.07299,github.com/baidubce/qianfan-deepresearch,github,200,True,main,2026-06-08,69440,36,False,False,
2606.07591,github.com/HKUDS/nanobot,github,200,True,main,2026-07-25,52442,46230,False,False,
2606.07591,github.com/InternScience/ResearchClawBench,github,200,True,main,2026-07-22,1132642,225,False,False,
2606.07591,github.com/openai/codex,github,200,True,main,2026-07-25,524391,101433,False,False,
2606.07591,github.com/openclaw/openclaw,github,200,True,main,2026-07-26,2182990,384118,False,False,
2606.07591,github.com/ymx10086/ResearchClaw,github,200,True,main,2026-04-04,9186,310,False,False,
2606.07591,huggingface.co/XiaomiMiMo/MiMo-V2.5,huggingface,200,True,,2026-07-09,,,,False,
2606.08256,github.com/joaomdmoura/crewai,github,200,True,main,2026-07-25,285117,56126,False,False,
2606.08301,github.com/allenai/agent-baselines,github,200,True,main,2026-07-23,3003,150,False,False,
2606.08301,github.com/allenai/asta-bench,github,200,True,main,2026-07-24,12143,124,False,False,
